stat,hard,koef_hard,line,fs1_public,prest,p2,p3,p1_1,p1_2,punkt,kodific,f10r13p1,f10r14p1_1,f10r14p1_2,f10r151_03,f10r14p1_6,f10r18p1,f10r18p1_2,f10r19p1um,f10r19p113,f10r19p114,f10r19p121,f10r211p1,f10r22p1,f10r24p1,f10r24p1gr,f10r24p2,f10r24p3,f10r25p1,f10r25p1gr,f10r25p2,f10r25p3,f10r27p1,f11r9p1_05,f11r9_no11,f11r9p1_21,f11r9p1_22,f11r9p1212,f11r9_no01,f11r91_24,f11r10no13,f11r17_01,f11r17_02,f11r17_03,f11r17_04,f11r17_07,f20r30_82,f60r15,f60r15p7,status,ord_r,fe1r32p1,fe1r33p1,fe1r33_16,fe1r331_12,fe1r331_20,fe1r34_04,fe1r351p1,fe2r18_33,fl1,fl1_2,fl1_wom,fl1_bwom,fl1_ml,fl1_nl,fl1u,fl1u_2,fl1u_wom,fl1u_bwom,fl1u_ml,fl1u_nl,fs1_neost,fs1r566_3o,fs1r567_1o,fs1r567_2,fs1r567_3o,fs1r567_4o,fs1r62_21,fs1r62_02,fs1r62_03,fs1r62_05,fs1r62_06,fs1r62_07,fs1r62_08,fs1r62_09,fs1r62_10,fs1r62_11,fs1r62_12,fs1r62_16,fs1r70_01,fs1r64,fs1r64_add,fs1r64_nn,fs1r64_0,fs1r64_05n,fs1r64_05x,fs1r64_06n,fs1r64_06x,fs1r64_09n,fs1r64_09x,fs1r64_12n,fs1r64_12x,fs1r64_11n,fs1r64_11x,fs1r64_01n,fs1r64_01x,fs1r65_o,fs1r65_n,fs1r65_02n,fs1r65_02x,d_izm,id
ст.367 ч.1,2,4060,,,1,3670001,FE1R10P1,Дача взятки,Пара беру,,"KR,",ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,01",,,,10xN,20xN,,,,,,,,,,3,22,01,,,2015-01-01,1149
ст.367 ч.1,2,6350,,,1,3670001,FE1R10P1,Дача взятки,Пара беру,,"KR,",ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,01",,,,20xN,30xN,,,,,,,,,,5,22,01,,,2020-12-30,1150
ст.367 ч.1,2,6360,,,1,3670001,FE1R10P1,Дача взятки,Пара беру,,"KR,",ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,01",,,,20xN,30xN,,,,,,,,,,5,"01,22",,,,2023-10-12,1151
ст.367 ч.2,3,9460,,,1,3670002,FE1R10P1,Дача взятки,Пара беру,,"KR,",ALL,,,,,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,01",,,,30xN,40xN,,,,,,,,,3,7,"01,22",,,,2023-10-12,1152
ст.367 ч.2,3,9450,,,1,3670002,FE1R10P1,Дача взятки,Пара беру,,"KR,",ALL,,,,,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,01",,,,30xN,40xN,,,,,,,,,3,7,22,01,,,2020-12-30,1153
ст.367 ч.3,3,12870,,,1,3670003,FE1R10P1,Дача взятки,Пара беру,"01,02,03","KR,",ALL,,,,01,,,03,,,,,,,,,02,,,,,,,,,,,,,,,,,,,,,,2,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,03,,01,,,,,,,,,,,"05,01",,,,30xN,40xN,,,,,,,,,7,12,"01,22",,,,2020-12-30,1154
ст.367 ч.3,3,12880,,,1,3670003,FE1R10P1,Дача взятки,Пара беру,"01,02,03","KR,",ALL,,,,01,,,03,,,,,,,,,02,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,03,,01,,,,,,,,,,,"05,01",,,,30xN,40xN,,,,,,,,,7,12,"01,22",,,,2023-10-12,1155
ст.367 ч.3,3,12860,,,1,3670003,FE1R10P1,Дача взятки,Пара беру,"01,02,03","KR,",ALL,,,,01,,,03,,,,,,,,,02,,,,,,,,,,,,,,,,,,,,,,2,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,03,,01,,,,,,,,,,,"05,01",,,,30xN,40xN,,,,,,,,,7,12,"01,22",,,,2015-01-01,1156
ст.367 ч.4,4,13890,,,1,3670004,FE1R10P1,Дача взятки,Пара беру,,"KR,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,ALL,"05,01",,,,40xN,50xN,,,,,,,,,10,15,"01,22",,,,2020-12-30,1157
ст.367 ч.4,4,13900,,,1,3670004,FE1R10P1,Дача взятки,Пара беру,,"KR,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,ALL,"05,01",,,,40xN,50xN,,,,,,,,,10,15,"01,22",,,,2023-10-12,1158
ст.367 ч.4,4,13880,,,1,3670004,FE1R10P1,Дача взятки,Пара беру,,"KR,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,ALL,"05,01",,,,40xN,50xN,,,,,,,,,10,15,"01,22",,,,2015-01-01,1159
ст.368 ч.1,1,2360,,,1,3680001,FE1R10P1,Посредничество во взяточничестве,Параќорлыќќа делдал болу,,"KR,",ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,01",,,,5xN,10xN,,,,,,,,,,2,22,01,,,2015-01-01,1160
ст.368 ч.1,2,4070,,,1,3680001,FE1R10P1,Посредничество во взяточничестве,Параќорлыќќа делдал болу,,"KR,",ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,01",,,,10xN,20xN,,,,,,,,,,3,22,01,,,2020-12-30,1161
ст.368 ч.1,2,4080,,,1,3680001,FE1R10P1,Посредничество во взяточничестве,Параќорлыќќа делдал болу,,"KR,",ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,01",,,,10xN,20xN,,,,,,,,,,3,"01,22",,,,2023-10-12,1162
ст.368 ч.2,3,7870,,,1,3680002,FE1R10P1,Посредничество во взяточничестве,Параќорлыќќа делдал болу,,"KR,",ALL,,,,,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,ALL,,ALL,,,,,,,,,ALL,ALL,"05,01",,,,10xN,20xN,,,,,,,,,,6,"01,22",,,,2015-01-01,1163
ст.368 ч.2,3,7880,,,1,3680002,FE1R10P1,Посредничество во взяточничестве,Параќорлыќќа делдал болу,,"KR,",ALL,,,,,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,ALL,,ALL,,,,,,,,,ALL,ALL,"05,01",,,,20xN,30xN,,,,,,,,,,6,"01,22",,,,2020-12-30,1164
ст.368 ч.2,3,7890,,,1,3680002,FE1R10P1,Посредничество во взяточничестве,Параќорлыќќа делдал болу,,"KR,",ALL,,,,,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,ALL,,ALL,,,,,,,,,ALL,ALL,"05,01",,,,20xN,30xN,,,,,,,,,,6,"01,22",,,,2023-10-12,1165
ст.369 ч.1,1,3800,,,1,3690001,FE1R10P1,Служебный подлог,Ќызметтiк жалєандыќ жасау,,"KR,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,11,01",,,,,2000,,2000,,600,,,,2,,2,"01,22",,,,2015-01-01,1166
ст.369 ч.1,1,3820,,,1,3690001,FE1R10P1,Служебный подлог,Ќызметтiк жалєандыќ жасау,,"KR,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,11,01",,,,,2000,,2000,,600,,,,2,,2,"01,22",,,,2018-07-30,1167
ст.369 ч.1,1,3870,,,1,3690001,FE1R10P1,Служебный подлог,Ќызметтiк жалєандыќ жасау,,"KR,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,11,01",,,,,2000,,2000,,600,,,,2,,2,"01,22",,,,2020-12-30,1168
ст.369 ч.2,2,4390,,,1,3690002,FE1R10P1,(Исключена) Служебный подлог,Ќызметтiк жалєандыќ жасау,,"KR,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,11,01",,,,,3000,,3000,,,,,,3,,3,"01,22",,,,2015-01-01,1169
ст.369 ч.2,2,4420,,,1,3690002,FE1R10P1,(Исключена) Служебный подлог,Ќызметтiк жалєандыќ жасау,,"KR,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,11,01",,,,,3000,,3000,,,,,,3,,3,"01,22",,,,2018-07-30,1170
ст.369 ч.3,2,6630,,,1,3690003,FE1R10P1,Служебный подлог,Ќызметтiк жалєандыќ жасау,,"KR,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,01",,"05,06,09,",,,,,,,,,,,5,,5,"01,22",,,,2018-07-30,1171
ст.369 ч.3,2,6620,,,1,3690003,FE1R10P1,Служебный подлог,Ќызметтiк жалєандыќ жасау,,"KR,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,01",,"05,06,09,",,,,,,,,,,,5,,5,"01,22",,,,2015-01-01,1172
ст.369 ч.3,2,6640,,,1,3690003,FE1R10P1,Служебный подлог,Ќызметтiк жалєандыќ жасау,,"KR,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,01",,"05,06,09,",,,,,,,,,,,5,,5,"01,22",,,,2020-12-30,1173
ст.369 ч.4,3,8570,,,1,3690004,FE1R10P1,Служебный подлог,Ќызметтiк жалєандыќ жасау,,"KR,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,01",,"05,06,09,",,,,,,,,,,,7,,7,"01,22",,,,2020-12-30,1174
ст.369 ч.2-1,1,3880,,,1,3690021,FE1R10P1,Служебный подлог,Ќызметтiк жалєандыќ жасау,,"KR,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,11,01",,,,,2000,,2000,,600,,,,2,,2,"01,22",,,,2020-12-30,1175
ст.370 ч.1,1,3830,1,,1,3700001,FE1R10P1,Бездействие по службе,Ќызметтегi јрекетсiздiк,,"KR,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,11,01",,,,,2000,,2000,,600,,,,2,,2,"01,22",,,,2018-07-30,1176
ст.370 ч.1,1,3810,1,,1,3700001,FE1R10P1,Бездействие по службе,Ќызметтегi јрекетсiздiк,,"KR,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,11,01",,,,,2000,,2000,,600,,,,2,,2,"01,22",,,,2015-01-01,1177
ст.370 ч.1,1,3890,1,,1,3700001,FE1R10P1,Бездействие по службе,Ќызметтегi јрекетсiздiк,,"KR,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,11,01",,,,,2000,,2000,,600,,,,2,,2,"01,22",,,,2020-12-30,1178
ст.370 ч.2,2,4400,1,,1,3700002,FE1R10P1,(Исключена) Бездействие по службе,Ќызметтегi јрекетсiздiк,,"KR,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,11,01",,,,,3000,,3000,,,,,,3,,3,"01,22",,,,2015-01-01,1179
ст.370 ч.2,2,4430,1,,1,3700002,FE1R10P1,(Исключена) Бездействие по службе,Ќызметтегi јрекетсiздiк,,"KR,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,11,01",,,,,3000,,3000,,,,,,3,,3,"01,22",,,,2018-07-30,1180
ст.370 ч.3,2,7520,1,,1,3700003,FE1R10P1,Бездействие по службе,Ќызметтегi јрекетсiздiк,,"KR,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,11,01",,,,,5000,,5000,,1200,,,,5,,5,"01,22",,,,2018-07-30,1181
ст.370 ч.3,2,7500,1,,1,3700003,FE1R10P1,Бездействие по службе,Ќызметтегi јрекетсiздiк,,"KR,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,11,01",,,,,5000,,5000,,1200,,,,5,,5,"01,22",,,,2015-01-01,1182
ст.370 ч.3,2,7560,1,,1,3700003,FE1R10P1,Бездействие по службе,Ќызметтегi јрекетсiздiк,,"KR,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,11,01",,,,,5000,,5000,,1200,,,,5,,5,"01,22",,,,2020-12-30,1183
ст.370 ч.4,3,8540,1,,1,3700004,FE1R10P1,Бездействие по службе,Ќызметтегi јрекетсiздiк,,"KR,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,,,,,,,,,,,"11,01",,"05,06,09,",,,,,,,,,,,7,,7,"01,22",,,,2018-07-30,1184
ст.370 ч.4,3,8520,1,,1,3700004,FE1R10P1,Бездействие по службе,Ќызметтегi јрекетсiздiк,,"KR,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,,,,,,,,,,,"11,01",,"05,06,09,",,,,,,,,,,,7,,7,"01,22",,,,2015-01-01,1185
ст.370 ч.4,3,8580,1,,1,3700004,FE1R10P1,Бездействие по службе,Ќызметтегi јрекетсiздiк,"01,02","KR,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,,,,,,,,,,,"11,01",,"05,06,09,",,,,,,,,,,,7,,7,"01,22",,,,2020-12-30,1186
ст.370 ч.2-1,2,5360,1,,1,3700021,FE1R10P1,Бездействие по службе,Ќызметтегi јрекетсiздiк,,"KR,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,11,01",,,,,3000,,3000,,800,,,,3,,3,"01,22",,,,2020-12-30,1187
ст.371 ч.1,1,2170,1,,1,3710001,FE1R10P1,Халатность,Салєырттыќ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,"05,06,09,11,01",,,,,1000,,1000,,400,,,,1,,1,,,,,2015-01-01,1188
ст.371 ч.2,1,5660,1,,1,3710002,FE1R10P1,Халатность,Салєырттыќ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,ALL,,,,,,,ALL,,,,,,,,,,,,"05,06,09,11,01",,,,,4000,,4000,,1000,,,,4,,4,02,,,3,2015-01-01,1189
ст.372,1,3140,1,,1,3720001,FE1R10P1,Надругательство над государственными символами,Мемлекеттік рјміздерді ќорлау,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,11,01",,,,,2000,,2000,,600,,,,2,,2,,,,,2015-01-01,1190
ст.373 ч.1 (исключена),1,2590,1,,1,3730001,FE1R10P1,Публичное оскорбление и иное посягательство на чес,Ќазаќстан Республикасыныѕ Тўѕєыш Президентін – Елб,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,11,01",,,,,2000,,2000,,,,,,2,,2,,,,,2023-07-24,1191
ст.373 ч.1 (исключена),1,2450,1,,1,3730001,FE1R10P1,Публичное оскорбление и иное посягательство на чес,Ќазаќстан Республикасыныѕ Тўѕєыш Президентін – Елб,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,11,01",,,,,2000,,2000,,,,,,2,,2,,,,,2015-01-01,1192
ст.373 ч.2 (исключена),2,4290,1,,1,3730002,FE1R10P1,Публичное оскорбление и иное посягательство на чес,Ќазаќстан Республикасыныѕ Тўѕєыш Президентін – Елб,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,11,01",,,,,3000,,3000,,,,,,3,,3,,,,,2015-01-01,1193
ст.373 ч.2 (исключена),2,4350,1,,1,3730002,FE1R10P1,Публичное оскорбление и иное посягательство на чес,Ќазаќстан Республикасыныѕ Тўѕєыш Президентін – Елб,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,11,01",,,,,3000,,3000,,,,,,3,,3,,,,,2023-07-24,1194
ст.373 ч.3 (исключена),2,6760,1,,1,3730003,FE1R10P1,Публичное оскорбление и иное посягательство на чес,Ќазаќстан Республикасыныѕ Тўѕєыш Президентін – Елб,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,11,01",,,,,5000,,5000,,,,,,5,,5,,,,,2015-01-01,1195
ст.373 ч.3 (исключена),2,6830,1,,1,3730003,FE1R10P1,Публичное оскорбление и иное посягательство на чес,Ќазаќстан Республикасыныѕ Тўѕєыш Президентін – Елб,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,11,01",,,,,5000,,5000,,,,,,5,,5,,,,,2023-07-24,1196
ст.374 (исключена),2,6840,1,,1,3740001,FE1R10P1,Нарушение гарантий неприкосновенности Первого През,Ќазаќстан Республикасыныѕ Тўѕєыш Президентіне – Ел,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,11,01",,,,,5000,,5000,,,,,,5,,5,,,,,2023-07-24,1197
ст.374 (исключена),2,6770,1,,1,3740001,FE1R10P1,Нарушение гарантий неприкосновенности Первого През,Ќазаќстан Республикасыныѕ Тўѕєыш Президентіне – Ел,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,11,01",,,,,5000,,5000,,,,,,5,,5,,,,,2015-01-01,1198
ст.375 ч.1,1,2460,1,,1,3750001,FE1R10P1,Посягательство на честь и достоинство Президента Р,Ќазаќстан Республикасы Президентiнiѕ абыройы мен ќ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,11,01",,,,,2000,,2000,,,,,,2,,2,,,,,2015-01-01,1199
ст.375 ч.2,2,4300,1,,1,3750002,FE1R10P1,Посягательство на честь и достоинство Президента Р,Ќазаќстан Республикасы Президентiнiѕ абыройы мен ќ,,,,,,,,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,11,01",,,,,3000,,3000,,,,,,3,,3,,,,,2015-01-01,1200
ст.375 ч.3,2,6780,1,,1,3750003,FE1R10P1,Посягательство на честь и достоинство Президента Р,Ќазаќстан Республикасы Президентiнiѕ абыройы мен ќ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,"05,06,11,01",,,,,5000,,5000,,,,,,5,,5,,,,,2015-01-01,1201
ст.376 ч.1,0,1630,1,,2,3760001,FE1R10P1,Посягательство на честь и достоинство депутата Пар,Ќазаќстан Республикасы Парламенті депутатыныѕ абыр,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,12",,,,,200,,200,,200,,50,,,,,,,,,2015-01-01,1202
ст.376 ч.2,1,2470,1,,1,3760002,FE1R10P1,Посягательство на честь и достоинство депутата Пар,Ќазаќстан Республикасы Парламенті депутатыныѕ абыр,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,11,01",,,,,2000,,2000,,,,,,2,,2,,,,,2015-01-01,1203
ст.376 ч.3,2,4310,1,,1,3760003,FE1R10P1,Посягательство на честь и достоинство депутата Пар,Ќазаќстан Республикасы Парламенті депутатыныѕ абыр,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,"05,06,11,01",,,,,3000,,3000,,,,,,3,,3,,,,,2015-01-01,1204
ст.377 ч.1,1,2480,1,,1,3770001,FE1R10P1,Воспрепятствование деятельности Конституционного С,Ќазаќстан Республикасы Конституциялыќ Кеѕесiнiѕ ќы,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,11,01",,,,,2000,,2000,,,,,,2,,2,,,,,2015-01-01,1205
ст.377 ч.2,2,4380,1,,1,3770002,FE1R10P1,Воспрепятствование деятельности Конституционного С,Ќазаќстан Республикасы Конституциялыќ Кеѕесiнiѕ ќы,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALL,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALL,,"05,06,11,01",,,,,3000,,3000,,,,,,3,,3,,02,,3,2015-01-01,1206
ст.378 ч.1,0,270,1,,2,3780001,FE1R10P1,Оскорбление представителя власти,Билік ґкiлiн ќорлау,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,12",,,,,80,,80,,80,,20,,,,,,,,,2015-01-01,1207
ст.378 ч.2,0,870,1,,2,3780002,FE1R10P1,Оскорбление представителя власти,Билік ґкiлiн ќорлау,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05,06,09,12",,,,,160,,160,,160,,40,,,,,,,,,2015-01-01,1208
ст.379 ч.1,1,3150,1,,1,3790001,FE1R10P1,Неповиновение представителю власти,Билік ґкіліне баєынбау,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALL,,,,"05,06,09,11,01",,,,,2000,,2000,,600,,,,2,,2,,,,,2015-01-01,1209
ст.379 ч.1,1,3300,1,,1,3790001,FE1R10P1,Неповиновение представителю власти,Билік ґкіліне баєынбау,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALL,,,,"05,06,09,11,01",,,,,2000,,2000,,600,,,,2,,2,,,,,2017-07-14,1210
ст.379 ч.2,1,2570,1,,1,3790002,FE1R10P1,(Исключена) Неповиновение представителю власти,Билік ґкіліне баєынбау,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,02,,01,,,,,,,,,,,"05,06,11,01",,,,,2000,,2000,,,,,,2,,2,,,,,2017-07-14,1211
ст.379 ч.2,1,2490,1,,1,3790002,FE1R10P1,(Исключена) Неповиновение представителю власти,Билік ґкіліне баєынбау,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,02,,01,,,,,,,,,,,"05,06,11,01",,,,,2000,,2000,,,,,,2,,2,,,,,2015-01-01,1212
ст.380 ч.1,1,3940,1,,1,3800001,FE1R10P1,Применение насилия в отношении представителя власт,Билік ґкiлiне ќатысты кїш ќолдану,,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,NO,,,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,ALL,,,,,,,"05,06,09,11,01",,,,,2000,,2000,,800,,,,2,,2,,,,,2015-01-01,1213
